DateTime,Turbidity FNU,fDOM  QSU,fDOM RFU
7/18/2021 18:45,3.69,728.59,76.28
7/18/2021 19:00,3.65,729.11,76.34
7/18/2021 19:15,3.61,729.82,76.41
7/18/2021 19:30,3.59,730.59,76.49
7/18/2021 19:45,3.59,731.35,76.57
7/18/2021 20:00,3.61,731.89,76.63
7/18/2021 20:15,3.58,732.49,76.69
7/18/2021 20:30,3.55,733.1,76.75
7/18/2021 20:45,3.6,733.66,76.81
7/18/2021 21:00,3.56,734.26,76.88
7/18/2021 21:15,3.58,734.74,76.93
7/18/2021 21:30,3.54,735.18,76.97
7/18/2021 21:45,3.56,735.59,77.01
7/18/2021 22:00,3.54,736,77.06
7/18/2021 22:15,3.56,736.25,77.08
7/18/2021 22:30,3.55,736.54,77.11
7/18/2021 22:45,3.54,736.86,77.15
7/18/2021 23:00,3.53,737.18,77.18
7/18/2021 23:15,3.51,737.52,77.22
7/18/2021 23:30,3.53,737.88,77.25
7/18/2021 23:45,3.52,738.09,77.28
7/19/2021 0:00,3.51,738.18,77.29
7/19/2021 0:15,3.54,738.33,77.3
7/19/2021 0:30,3.55,738.45,77.31
7/19/2021 0:45,3.53,738.54,77.32
7/19/2021 1:00,3.51,738.75,77.34
7/19/2021 1:15,3.48,738.9,77.36
7/19/2021 1:30,3.48,739.01,77.37
7/19/2021 1:45,3.52,739.21,77.39
7/19/2021 2:00,3.5,739.36,77.41
7/19/2021 2:15,3.5,739.53,77.43
7/19/2021 2:30,3.51,739.75,77.45
7/19/2021 2:45,3.52,739.95,77.47
7/19/2021 3:00,3.5,740.16,77.49
7/19/2021 3:15,3.48,740.35,77.51
7/19/2021 3:30,3.46,740.63,77.54
7/19/2021 3:45,3.46,740.93,77.57
7/19/2021 4:00,3.42,741.13,77.59
7/19/2021 4:15,3.4,741.4,77.62
7/19/2021 4:30,3.4,741.54,77.64
7/19/2021 4:45,3.39,741.68,77.65
7/19/2021 5:00,3.41,741.96,77.68
7/19/2021 5:15,3.42,742.05,77.69
7/19/2021 5:30,3.42,742.17,77.7
7/19/2021 5:45,3.42,742.28,77.71
7/19/2021 6:00,3.41,742.4,77.73
7/19/2021 6:15,3.41,742.58,77.75
7/19/2021 6:30,3.34,742.7,77.76
7/19/2021 6:45,3.38,742.69,77.76
7/19/2021 7:00,3.34,742.64,77.75
7/19/2021 7:15,3.32,742.57,77.74
7/19/2021 7:30,3.33,742.45,77.73
7/19/2021 7:45,3.33,742.19,77.71
7/19/2021 8:00,3.29,741.92,77.68
7/19/2021 8:15,3.29,741.51,77.63
7/19/2021 8:30,3.27,740.91,77.57
7/19/2021 8:45,3.28,740.19,77.5
7/19/2021 9:00,3.28,739.26,77.4
7/19/2021 9:15,3.3,737.98,77.26
7/19/2021 9:30,3.31,736.52,77.11
7/19/2021 9:45,3.24,735.01,76.95
7/19/2021 10:00,3.19,733.03,76.75
7/19/2021 10:15,3.25,731.03,76.54
7/19/2021 10:30,3.23,728.84,76.31
7/19/2021 10:45,3.25,726.18,76.03
7/19/2021 11:00,3.23,723.27,75.72
7/19/2021 11:15,3.23,720.29,75.41
7/19/2021 11:30,3.16,717.33,75.1
7/19/2021 11:45,3.13,714.24,74.78
7/19/2021 12:00,3.15,711.26,74.47
7/19/2021 12:15,3.16,708.73,74.2
7/19/2021 12:30,3.07,706.5,73.97
7/19/2021 12:45,3.14,704.81,73.79
7/19/2021 13:00,3.18,702.88,73.59
7/19/2021 13:15,3.22,701.89,73.49
7/19/2021 13:30,3.25,702.13,73.51
7/19/2021 13:45,3.27,701.43,73.44
7/19/2021 14:00,3.28,700.3,73.32
7/19/2021 14:15,3.26,699.63,73.25
7/19/2021 14:30,3.28,699.23,73.21
7/19/2021 14:45,3.19,699.28,73.21
7/19/2021 15:00,3.2,699.62,73.25
7/19/2021 15:15,3.24,700.13,73.3
7/19/2021 15:30,3.22,700.76,73.37
7/19/2021 15:45,3.27,701.22,73.42
7/19/2021 16:00,3.2,702.06,73.5
7/19/2021 16:15,3.25,703.05,73.61
7/19/2021 16:30,3.21,704.11,73.72
7/19/2021 16:45,3.18,705.19,73.83
7/19/2021 17:00,3.2,706.56,73.98
7/19/2021 17:15,3.05,707.87,74.11
7/19/2021 17:30,3.08,709.39,74.27
7/19/2021 17:45,3.02,710.98,74.44
7/19/2021 18:00,3.06,712.53,74.6
7/19/2021 18:15,3.01,714.06,74.76
7/19/2021 18:30,3.01,715.48,74.91
7/19/2021 18:45,2.99,716.85,75.05
7/19/2021 19:00,2.99,718.06,75.18
7/19/2021 19:15,3.02,719.42,75.32
7/19/2021 19:30,3.02,720.61,75.45
7/19/2021 19:45,3,721.76,75.57
7/19/2021 20:00,2.97,722.78,75.67
7/19/2021 20:15,2.96,723.68,75.77
7/19/2021 20:30,2.92,724.64,75.87
7/19/2021 20:45,2.96,725.69,75.98
7/19/2021 21:00,2.94,726.59,76.07
7/19/2021 21:15,2.98,727.35,76.15
7/19/2021 21:30,2.96,727.91,76.21
7/19/2021 21:45,2.97,728.38,76.26
7/19/2021 22:00,3.19,728.74,76.3
7/19/2021 22:15,3.08,729.2,76.34
7/19/2021 22:30,3.01,729.63,76.39
7/19/2021 22:45,2.98,730,76.43
7/19/2021 23:00,2.97,730.38,76.47
7/19/2021 23:15,2.95,730.77,76.51
7/19/2021 23:30,2.95,731.18,76.55
7/19/2021 23:45,2.93,731.61,76.6
7/20/2021 0:00,2.98,731.92,76.63
7/20/2021 0:15,3,732.25,76.66
7/20/2021 0:30,2.97,732.56,76.7
7/20/2021 0:45,2.92,732.82,76.72
7/20/2021 1:00,2.93,733.08,76.75
7/20/2021 1:15,2.96,733.44,76.79
7/20/2021 1:30,2.99,733.92,76.84
7/20/2021 1:45,2.93,734.33,76.88
7/20/2021 2:00,2.92,734.64,76.92
7/20/2021 2:15,2.91,735.04,76.96
7/20/2021 2:30,2.9,735.4,76.99
7/20/2021 2:45,2.88,735.76,77.03
7/20/2021 3:00,2.84,736.02,77.06
7/20/2021 3:15,2.91,736.25,77.08
7/20/2021 3:30,2.9,736.46,77.11
7/20/2021 3:45,2.84,736.82,77.14
7/20/2021 4:00,2.8,737.05,77.17
7/20/2021 4:15,2.83,737.33,77.2
7/20/2021 4:30,2.85,737.66,77.23
7/20/2021 4:45,2.81,738.02,77.27
7/20/2021 5:00,2.84,738.34,77.3
7/20/2021 5:15,2.86,738.67,77.34
7/20/2021 5:30,2.88,738.91,77.36
7/20/2021 5:45,2.9,739.2,77.39
7/20/2021 6:00,2.97,739.45,77.42
7/20/2021 6:15,2.96,739.68,77.44
7/20/2021 6:30,2.92,739.84,77.46
7/20/2021 6:45,2.92,739.97,77.47
7/20/2021 7:00,2.97,739.92,77.47
7/20/2021 7:15,2.93,739.83,77.46
7/20/2021 7:30,2.89,739.74,77.45
7/20/2021 7:45,2.93,739.58,77.43
7/20/2021 8:00,2.97,739.3,77.4
7/20/2021 8:15,2.92,738.71,77.34
7/20/2021 8:30,2.9,738.01,77.27
7/20/2021 8:45,2.92,737.42,77.21
7/20/2021 9:00,2.93,736.52,77.11
7/20/2021 9:15,2.94,735.31,76.98
7/20/2021 9:30,2.91,733.85,76.83
7/20/2021 9:45,2.91,732.28,76.67
7/20/2021 10:00,2.95,730.34,76.46
7/20/2021 10:15,2.91,728.35,76.26
7/20/2021 10:30,2.9,727.19,76.14
7/20/2021 10:45,2.91,725.41,75.95
7/20/2021 11:00,2.96,723.96,75.8
7/20/2021 11:15,2.85,723.38,75.74
7/20/2021 11:30,2.82,723.48,75.75
7/20/2021 11:45,2.74,722.9,75.69
7/20/2021 12:00,2.78,720.61,75.45
7/20/2021 12:15,2.78,719.34,75.31
7/20/2021 12:30,2.73,719.55,75.33
7/20/2021 12:45,2.72,719.73,75.35
7/20/2021 13:00,2.73,720.54,75.44
7/20/2021 13:15,2.71,721.22,75.51
7/20/2021 13:30,2.9,721.76,75.57
7/20/2021 13:45,3.03,722.12,75.6
7/20/2021 14:00,2.85,719.7,75.35
7/20/2021 14:15,2.8,716.16,74.98
7/20/2021 14:30,2.82,713.27,74.68
7/20/2021 14:45,2.83,711.68,74.51
7/20/2021 15:00,2.85,711.9,74.53
7/20/2021 15:15,2.86,712.93,74.64
7/20/2021 15:30,2.85,714.36,74.79
7/20/2021 15:45,2.79,715.72,74.93
7/20/2021 16:00,2.81,717.01,75.07
7/20/2021 16:15,2.71,718.14,75.19
7/20/2021 16:30,2.74,719.29,75.31
7/20/2021 16:45,2.78,720.39,75.42
7/20/2021 17:00,2.8,721.41,75.53
7/20/2021 17:15,2.8,722.17,75.61
7/20/2021 17:30,2.76,723.02,75.7
7/20/2021 17:45,2.77,723.82,75.78
7/20/2021 18:00,2.77,724.75,75.88
7/20/2021 18:15,2.83,725.46,75.95
7/20/2021 18:30,2.81,726.09,76.02
7/20/2021 18:45,2.84,726.79,76.09
7/20/2021 19:00,2.83,727.45,76.16
7/20/2021 19:15,2.84,727.98,76.22
7/20/2021 19:30,2.82,728.58,76.28
7/20/2021 19:45,2.81,729.05,76.33
7/20/2021 20:00,2.82,729.53,76.38
7/20/2021 20:15,2.77,730.02,76.43
7/20/2021 20:30,2.79,730.66,76.5
7/20/2021 20:45,2.83,731.21,76.56
7/20/2021 21:00,2.8,731.63,76.6
7/20/2021 21:15,2.84,732.12,76.65
7/20/2021 21:30,2.89,732.54,76.7
7/20/2021 21:45,2.83,732.89,76.73
7/20/2021 22:00,2.85,733.25,76.77
7/20/2021 22:15,2.86,733.53,76.8
7/20/2021 22:30,2.87,733.86,76.83
7/20/2021 22:45,2.88,734.21,76.87
7/20/2021 23:00,2.88,734.46,76.9
7/20/2021 23:15,2.86,734.78,76.93
7/20/2021 23:30,2.82,735.07,76.96
7/20/2021 23:45,2.81,735.37,76.99
7/21/2021 0:00,2.82,735.8,77.04
7/21/2021 0:15,2.78,736.11,77.07
7/21/2021 0:30,2.81,736.4,77.1
7/21/2021 0:45,2.84,736.72,77.13
7/21/2021 1:00,2.86,737.03,77.17
7/21/2021 1:15,2.86,737.43,77.21
7/21/2021 1:30,2.83,737.66,77.23
7/21/2021 1:45,2.82,737.85,77.25
7/21/2021 2:00,2.84,737.98,77.26
7/21/2021 2:15,2.86,737.99,77.27
7/21/2021 2:30,2.84,737.94,77.26
7/21/2021 2:45,2.88,738.06,77.27
7/21/2021 3:00,4.11,738.18,77.29
7/21/2021 3:15,2.97,738.49,77.32
7/21/2021 3:30,2.82,738.59,77.33
7/21/2021 3:45,2.74,738.84,77.35
7/21/2021 4:00,2.79,738.94,77.37
7/21/2021 4:15,2.73,739.08,77.38
7/21/2021 4:30,2.73,739.23,77.4
7/21/2021 4:45,2.74,739.4,77.41
7/21/2021 5:00,2.76,739.64,77.44
7/21/2021 5:15,2.75,739.71,77.45
7/21/2021 5:30,2.77,739.86,77.46
7/21/2021 5:45,2.8,740.03,77.48
7/21/2021 6:00,2.81,740.2,77.5
7/21/2021 6:15,2.85,740.45,77.52
7/21/2021 6:30,2.81,740.49,77.53
7/21/2021 6:45,2.8,740.55,77.53
7/21/2021 7:00,2.82,740.52,77.53
7/21/2021 7:15,2.83,740.54,77.53
7/21/2021 7:30,2.82,740.41,77.52
7/21/2021 7:45,2.8,740.11,77.49
7/21/2021 8:00,2.79,739.69,77.44
7/21/2021 8:15,2.81,739.12,77.38
7/21/2021 8:30,2.79,738.38,77.31
7/21/2021 8:45,2.79,737.64,77.23
7/21/2021 9:00,2.75,736.68,77.13
7/21/2021 9:15,2.75,735.36,76.99
7/21/2021 9:30,2.78,733.95,76.84
7/21/2021 9:45,2.74,732.24,76.66
7/21/2021 10:00,2.76,730.1,76.44
7/21/2021 10:15,2.8,727.91,76.21
7/21/2021 10:30,2.77,725.51,75.96
7/21/2021 10:45,2.79,722.74,75.67
7/21/2021 11:00,2.82,719.66,75.35
7/21/2021 11:15,2.79,716.7,75.04
7/21/2021 11:30,2.8,713.9,74.74
7/21/2021 11:45,2.76,709.98,74.33
7/21/2021 12:00,2.71,706.83,74
7/21/2021 12:15,2.72,704.45,73.75
7/21/2021 12:30,2.75,702.08,73.51
7/21/2021 12:45,2.74,699.48,73.23
7/21/2021 13:00,2.8,698.68,73.15
7/21/2021 13:15,2.8,698.15,73.09
7/21/2021 13:30,2.77,698.72,73.15
7/21/2021 13:45,2.76,700.04,73.29
7/21/2021 14:00,2.74,701.73,73.47
7/21/2021 14:15,2.74,701.47,73.44
7/21/2021 14:30,2.79,700.05,73.29
7/21/2021 14:45,2.76,698.95,73.18
7/21/2021 15:00,2.75,698.14,73.09
7/21/2021 15:15,2.8,697.46,73.02
7/21/2021 15:30,2.8,698.19,73.1
7/21/2021 15:45,2.79,700.03,73.29
7/21/2021 16:00,2.75,702.35,73.53
7/21/2021 16:15,2.79,704.53,73.76
7/21/2021 16:30,2.79,706.36,73.95
7/21/2021 16:45,4.63,705.52,73.87
7/21/2021 17:00,2.03,700.2,73.31
7/21/2021 17:15,1.83,696.6,72.93
7/21/2021 17:30,1.95,694.57,72.72
7/21/2021 17:45,1.84,691.18,72.36
7/21/2021 18:00,1.83,696.46,72.92
7/21/2021 18:15,1.79,690.91,72.34
7/22/2021 16:00,1.64,154.37,16.16
7/22/2021 16:15,1.55,153.82,16.1
7/22/2021 16:30,1.51,152.63,15.98
7/22/2021 16:45,1.64,151.94,15.91
7/22/2021 17:00,1.44,151.42,15.85
7/22/2021 17:15,1.52,151.91,15.9
7/22/2021 17:30,1.62,152.07,15.92
7/22/2021 17:45,1.49,151.87,15.9
7/22/2021 18:00,1.44,151.2,15.83
7/22/2021 18:15,1.52,150.78,15.79
7/22/2021 18:30,1.53,150.56,15.76
7/22/2021 18:45,1.69,150.1,15.71
7/22/2021 19:00,1.67,149.8,15.68
7/22/2021 19:15,1.59,149.3,15.63
7/22/2021 19:30,1.76,148.87,15.59
7/22/2021 19:45,1.57,149.09,15.61
7/22/2021 20:00,1.59,149.79,15.68
7/22/2021 20:15,1.57,152.1,15.92
7/22/2021 20:30,1.59,154.48,16.17
7/22/2021 20:45,1.58,155.96,16.33
7/22/2021 21:00,1.65,156.19,16.35
7/22/2021 21:15,1.63,156.19,16.35
7/22/2021 21:30,1.46,155.9,16.32
7/22/2021 21:45,1.46,155.56,16.29
7/22/2021 22:00,1.5,155,16.23
7/22/2021 22:15,1.51,154.59,16.19
7/22/2021 22:30,1.47,153.69,16.09
7/22/2021 22:45,1.56,153.1,16.03
7/22/2021 23:00,1.55,152.78,16
7/22/2021 23:15,1.57,152.26,15.94
7/22/2021 23:30,1.54,152.04,15.92
7/22/2021 23:45,1.55,151.38,15.85
7/23/2021 0:00,1.47,151.06,15.82
7/23/2021 0:15,1.57,151.21,15.83
7/23/2021 0:30,1.55,151.04,15.81
7/23/2021 0:45,1.51,150.85,15.79
7/23/2021 1:00,1.41,150.78,15.79
7/23/2021 1:15,1.46,150.4,15.75
7/23/2021 1:30,1.5,150.3,15.74
7/23/2021 1:45,1.47,149.92,15.7
7/23/2021 2:00,1.45,149.67,15.67
7/23/2021 2:15,1.59,149.68,15.67
7/23/2021 2:30,1.4,149.57,15.66
7/23/2021 2:45,1.39,149.49,15.65
7/23/2021 3:00,1.44,149.26,15.63
7/23/2021 3:15,1.51,148.95,15.59
7/23/2021 3:30,1.4,148.94,15.59
7/23/2021 3:45,1.44,148.78,15.58
7/23/2021 4:00,1.43,148.53,15.55
7/23/2021 4:15,1.41,148.2,15.52
7/23/2021 4:30,1.49,148.08,15.5
7/23/2021 4:45,1.41,148.07,15.5
7/23/2021 5:00,1.51,147.78,15.47
7/23/2021 5:15,1.37,147.82,15.48
7/23/2021 5:30,1.37,147.46,15.44
7/23/2021 5:45,1.44,147.38,15.43
7/23/2021 6:00,1.41,147.16,15.41
7/23/2021 6:15,1.41,146.95,15.39
7/23/2021 6:30,1.46,146.94,15.38
7/23/2021 6:45,1.62,147.3,15.42
7/23/2021 7:00,1.42,147.39,15.43
7/23/2021 7:15,1.46,147.58,15.45
7/23/2021 7:30,1.44,147.6,15.45
7/23/2021 7:45,1.36,147.51,15.44
7/23/2021 8:00,1.37,147.43,15.44
7/23/2021 8:15,1.33,147.18,15.41
7/23/2021 8:30,1.34,147.17,15.41
7/23/2021 8:45,1.34,146.97,15.39
7/23/2021 9:00,1.43,146.28,15.32
7/23/2021 9:15,1.42,145.83,15.27
7/23/2021 9:30,1.54,145.29,15.21
7/23/2021 9:45,1.43,144.46,15.12
7/23/2021 10:00,1.47,143.72,15.05
7/23/2021 10:15,1.34,143.01,14.97
7/23/2021 10:30,1.44,142.22,14.89
7/23/2021 10:45,1.45,141.42,14.81
7/23/2021 11:00,1.43,140.43,14.7
7/23/2021 11:15,1.46,139.49,14.6
7/23/2021 11:30,1.38,138.65,14.52
7/23/2021 11:45,1.44,138.38,14.49
7/23/2021 12:00,1.36,137.76,14.42
7/23/2021 12:15,1.47,138.54,14.5
7/23/2021 12:30,1.51,138.67,14.52
7/23/2021 12:45,2.53,137.36,14.38
7/23/2021 13:00,2.18,142.51,14.92
7/23/2021 13:15,7.08,161.41,16.9
7/23/2021 13:19,9.86,169.22,17.72
7/23/2021 13:24,8.11,186.11,19.48
7/23/2021 13:29,6.55,192.32,20.14
7/23/2021 13:34,4.79,192.8,20.19
7/23/2021 13:39,4.34,192.18,20.12
7/23/2021 13:44,4.17,197.08,20.63
7/23/2021 13:49,4.07,205.36,21.5
7/23/2021 14:00,3.46,224.04,23.46
7/23/2021 14:15,3.08,221.07,23.15
7/23/2021 14:30,2.97,215.3,22.54
7/23/2021 14:45,4.11,212.48,22.25
7/23/2021 15:00,12.4,220,23.03
7/23/2021 15:04,18.27,186.92,19.57
7/23/2021 15:09,36.94,207.51,21.73
7/23/2021 15:14,41.3,228.04,23.87
7/23/2021 15:19,30.19,245.04,25.65
7/23/2021 15:24,26.36,279.25,29.24
7/23/2021 15:29,25.63,320.23,33.53
7/23/2021 15:34,25.17,371.96,38.94
7/23/2021 15:39,24.84,253.6,26.55
7/23/2021 15:44,29.69,309.26,32.38
7/23/2021 15:49,91.2,249.27,26.1
7/23/2021 15:54,80.004,214.5,22.46
7/23/2021 15:59,190.56,184.93,19.36
7/23/2021 16:04,256.63,200.71,21.01
7/23/2021 16:09,295.5888,236.32,24.74
7/23/2021 16:14,133.38,276.99,29
7/23/2021 16:19,113.58,300.51,31.46
7/23/2021 16:24,94.89,318.18,33.31
7/23/2021 16:29,82.37,347.01,36.33
7/23/2021 16:39,76.14,364.81,38.19
